CIK,Reporting Type,Reporting Year,Counterparty,Notional Amount,Reference Entity/Obligation,Expiration Date,Appreciation/Depreciation,Upfront Payments Paid/Received,Buy/Sell Protection,Description,Fixed Rate
0000105563,N-CSR,14,CSFBI,26315000,CMBX.NA.AAA 6/A32,5/11/63,384000,NaN,1075,,6/20/13
0000105563,N-CSR,14,MSCS,13205000,CMBX.NA.AAA 6/A32,5/11/63,136000,NaN,1140,,6/20/18
0000741375,N-CSRS,09,"Barclays Capital   Dow Jones CDX North America Investment Grade Index, Series 9","$7,710","Barclays Capital   Dow Jones CDX North America Investment Grade Index, Series 9",12/20/12,$(283,$258,1295,,9/20/10
0000741375,N-CSRS,09,"Goldman Sachs   Dow Jones CDX North America Investment Grade Index, Series 8",7808,"Goldman Sachs   Dow Jones CDX North America Investment Grade Index, Series 8",6/20/12,(441,111,145,,9/20/09
0000741375,N-CSRS,09,"JPMorgan Chase Dow   Jones CDX North America Investment Grade Index, Series 11",9000,"JPMorgan Chase Dow   Jones CDX North America Investment Grade Index, Series 11",12/20/13,,$195.00,340,,9/20/09
0000741375,N-CSRS,09,"JPMorgan Chase Dow   Jones CDX North America Investment Grade Index, Series 11",,"JPMorgan Chase Dow   Jones CDX North America Investment Grade Index, Series 11",12/20/13,$(134,$195,1545,,12/20/08
0000741375,N-CSRS,09,"JPMorgan Chase Dow   Jones CDX North America Investment Grade Index, Series 11",,"JPMorgan Chase Dow   Jones CDX North America Investment Grade Index, Series 11",12/20/13,$(134,$195,1175,,12/20/09
0000741375,N-CSRS,09,"Barclays Capital   Dow Jones CDX North America Investment Grade Index, Series 9","$7,710","Barclays Capital   Dow Jones CDX North America Investment Grade Index, Series 9",12/20/12,$(283,$258,1575,,9/20/09
0000741375,N-CSRS,09,"Goldman Sachs   Dow Jones CDX North America Investment Grade Index, Series 8",7808,"Goldman Sachs   Dow Jones CDX North America Investment Grade Index, Series 8",6/20/12,(441,111,260,,12/20/12
0000315554,N-Q,10,Financing Inc. ,"$2,000,000 ",AMR Corp. ,Mar 2013 ,NaN,NaN,650,,3/20/09
0000315554,N-Q,10,"Services, Inc. ",3000000,AMR Corp. ,Sep 2010 ,NaN,NaN,2695,,12/20/08
0000315554,N-Q,10,"Services, Inc. ",3000000,AMR Corp. ,Sep 2010 ,NaN,NaN,105,,9/20/09
0000315554,N-Q,10,"Services, Inc. ",5000000,AMR Corp. ,Sep 2010 ,NaN,NaN,560,,12/20/13
0000315554,N-Q,10,"Services, Inc. ",3000000,AMR Corp. ,Sep 2012 ,NaN,NaN,355,,3/20/09
0000315554,N-Q,10,"Services, Inc. ",10000000,LLC ,Jun 2013 ,NaN,NaN,340,,9/20/09
0000315554,N-Q,10,"Services, Inc. ",5000000,LLC ,Jun 2013 ,NaN,NaN,355,,3/20/09
0000315554,N-Q,10,"Services, Inc. ",5000000,Inc ,Sep 2013 ,NaN,NaN,615,,12/20/09
0000315554,N-Q,10,"Services, Inc. ",5000000,Inc ,Sep 2013 ,NaN,NaN,1215,,12/20/09
0001040587,N-CSR,06,      Goldman Sachs & Co. ,11200000,Dow Jones CDXNorth AmericanHigh Yield 100 6th IndexEffective: 3128106,6/20/2011,136622,NaN,680,,12/20/12
0001040587,N-CSR,06,"      Bear Stearns & Co., Inc. ",5000000,Dow Jones CDXNorth AmericanHigh Yield 100 6th IndexEffective: 3128106,6/20/2011,62650,NaN,2360,,12/20/12
0000927413,N-Q,11,Barclays Bank PLC**,4700000,Dow Jones CDX EM15 Index,6/20/2016,NaN,NaN,NaN,,12/20/12
0000927413,N-Q,11,JPMorgan Chase Bank**,100000,Dow Jones CDX EM14 Index,12/20/2015,NaN,NaN,NaN,,3/20/09
0000927413,N-Q,11,"Morgan Stanley Capital Services, Inc.**",200000,Dow Jones CDX EM14 Index,12/20/2015,NaN,NaN,NaN,,3/20/09
0000927413,N-Q,11,Termination,Fixed,Unrealized Appreciation,Notional,NaN,NaN,NaN,,12/20/08
0000927413,N-Q,11,Counterparty,Amount,Obligation,Date,NaN,NaN,NaN,,6/20/09
0000927413,N-Q,11,Deutsche Bank AG**,1000000,United Kingdom of Great Britain,6/20/2015,NaN,NaN,NaN,NaN,
0000927413,N-Q,11,Royal Bank of Scotland PLC**,500000,Federal Republic of Brazil,6/20/2015,NaN,NaN,NaN,NaN,
0000927413,N-Q,11,Citibank NA**,100000,Government of France,6/20/2015,NaN,NaN,NaN,NaN,
0000927413,N-Q,11,Deutsche Bank AG**,200000,Government of France,6/20/2016,NaN,NaN,NaN,NaN,
0000927413,N-Q,11,Barclays Bank PLC**,700000,"France (Govt of), 4.25%, due 04/25/19",12/20/2015,NaN,NaN,NaN,NaN,
0000927413,N-Q,11,Goldman Sachs International**,500000,"Japan Govt-55, 2.00%, due 03/21/22",12/20/2015,NaN,NaN,NaN,NaN,
0000927413,N-Q,11,Credit Suisse International**,600000,"United Kingdom Treasury, 4.25%, due 06/07/32",12/20/2015,NaN,NaN,NaN,NaN,
0000217420,N-Q,09, Morgan Stanley             International Limited ,"         7,000   ", Wachovia        CDS 6/20/13 ,  6-20-13  ,  $(207)  ,NaN,NaN,NaN,
0001267902,N-CSR,06,NaN,"10,000",NaN,"March 20, 2011",(32,NaN,NaN,NaN,
0001267902,N-CSR,06,NaN,"10,000",NaN,"March 20, 2011",82,NaN,NaN,NaN,
0001267902,N-CSR,06,NaN,"10,000",NaN,"March 20, 2011",546,NaN,NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"  4,800,000",NaN,10/12/52,"(91,213","264,013",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"5,525,000",NaN,10/12/52,"(91,178","290,078",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"5,525,000",NaN,10/12/52,"(118,803","317,703",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"13,300,000",NaN,10/12/52,"(485,487","964,287",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"4,600,000",NaN,10/12/52,"(167,913","333,513",NaN,NaN,
0001317146,N-CSRS,12,Barclays Bank PLC,"2,300,000",NaN,6/20/17,"(2,086","21,727",NaN,NaN,
0001317146,N-CSRS,12,Credit Suisse Securities LLC,"775,000",NaN,6/20/16,"11,257",-,NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"4,850,000",NaN,6/20/17,"34,563","6,855",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"3,145,000",NaN,10/12/52,"(190,874","304,094",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"365,000",NaN,10/12/52,"(10,585","23,725",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"950,000",NaN,10/12/52,"(23,196","57,396",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"400,000",NaN,10/12/52,"(4,600","19,000",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"850,000",NaN,10/12/52,"(11,902","42,502",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"2,300,000",NaN,10/12/52,"(43,706","126,506",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"300,000",NaN,10/12/52,"(4,951","15,751",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"1,100,000",NaN,10/12/52,"(23,653","63,253",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"3,100,000",NaN,10/12/52,"(113,158","224,759",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"1,350,000",NaN,10/12/52,"(49,279","97,879",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"925,000",NaN,10/12/52,"(59,200","92,500",NaN,NaN,
0001317146,N-CSRS,12,Barclays Bank PLC,"24,500,000",NaN,6/20/17,"(22,214","231,442",NaN,NaN,
0001317146,N-CSRS,12,Credit Suisse Securities LLC,"1,125,000",NaN,6/20/16,"16,340",-,Buy,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"19,250,000",NaN,6/20/17,"137,185","27,210",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"2,950,000",NaN,10/12/52,"(188,800","295,000",Buy,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"10,030,000",NaN,10/12/52,"(608,733","969,813",Buy,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"4,200,000",NaN,10/12/52,"(121,800","273,000",NaN,NaN,
0001317146,N-CSRS,12,Goldman Sachs & Co.,"4,200,000",NaN,10/12/52,"(102,550","253,750",NaN,,(1.000
0001317146,N-CSRS,12,Goldman Sachs & Co.,"4,575,000",NaN,10/12/52,"(52,612","217,312", Sell,NaN,
0001317146,N-CSRS,12,Barclays Bank PLC,"$2,350,000",NaN,6/20/17,"(2,131","22,200",NaN,,(5.000
0001317146,N-CSRS,12,Barclays Bank PLC,"  5,000,000",NaN,6/20/17,"35,939","6,760",Sell,,(1.000
0001317146,N-CSRS,12,Barclays Bank PLC,"  5,000,000",NaN,10/12/52,"(107,514","287,514",NaN,NaN,
0001317146,N-CSRS,12,Barclays Bank PLC,"  2,500,000",NaN,10/12/52,"(85,007","175,007",NaN,NaN,
0001317146,N-CSRS,12,Barclays Bank PLC,"  6,000,000",NaN,10/12/52,"51,000","165,000",NaN,NaN,
0000822671,N-CSRS,15,CMBX NA BBB  Index ,"$98,000 ",CMBX NA BBB  Index ,1/17/47 ,NaN,$755 ,NaN,NaN,
0000822671,N-CSRS,15,CMBX NA BBB  Index ,139000,CMBX NA BBB  Index ,1/17/47 ,NaN,4162,NaN,NaN,
0000921370,N-CSR,08, Bank of America  ," $1,525000", First Data Corp., 12/20/09,NaN,NaN,NaN,,5
0000921370,N-CSR,08," Citigroup, Inc."," 7,000000"," AMD, Inc.", 12/20/12,NaN,NaN,NaN,,5
0000921370,N-CSR,08,"Citigroup, Inc."," 3,050000", First Data Corp., 12/20/09,NaN,NaN,NaN,,5
0000921370,N-CSR,08,"Citigroup, Inc."," 3,050000", First Data Corp. , 12/21/09,NaN,NaN,NaN,,5
0000921370,N-CSR,08," Citigroup, Inc."," 4,000000", Motors Corp., 9/20/09,NaN,NaN,NaN,,5
0000921370,N-CSR,08," Citigroup, Inc."," 5,000000", Networks Corp., 12/20/09,NaN,NaN,NaN,,5
0000921370,N-CSR,08,"Citigroup, Inc."," 10,000000", Nortel Networks Corp., 12/20/10,NaN,NaN,NaN,,5
0000921370,N-CSR,08, Goldman SachsCapital Markets L.P.," 1,600000", General Motors Corp., 9/20/10,NaN,NaN,NaN,,5
0000837529,N-Q,07,Goldman Sachs International   Hartford Financial Services Group Inc.,NaN,Goldman Sachs International   Hartford Financial Services Group Inc.,"December 20, 2011",NaN,NaN,NaN,,5
0000837529,N-Q,07,"Goldman Sachs International   Motorola, Inc.",NaN,"Goldman Sachs International   Motorola, Inc.","December 20, 2011",NaN,NaN,NaN,,5
0000837529,N-Q,07,"Goldman Sachs International   Motorola, Inc.",NaN,"Goldman Sachs International   Motorola, Inc.","December 20, 2011",NaN,NaN,NaN,,5
0000837529,N-Q,07,Goldman Sachs International   Union Pacific Corporation,NaN,Goldman Sachs International   Union Pacific Corporation,"December 20, 2011",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   Southwest Airlines Co.,NaN,Goldman Sachs International   Southwest Airlines Co.,"December 20, 2011",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   Chubb Corp,NaN,Goldman Sachs International   Chubb Corp,"March 20, 2012",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   Dell Inc,NaN,Goldman Sachs International   Dell Inc,"March 20, 2012",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   Tyco International Ltd.,NaN,Goldman Sachs International   Tyco International Ltd.,"March 20, 2012",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   Tyco International Ltd.,NaN,Goldman Sachs International   Tyco International Ltd.,"March 20, 2012",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   SLM Corp,NaN,Goldman Sachs International   SLM Corp,"June 20, 2012",NaN,NaN,NaN,NaN,
0000837529,N-Q,07,Goldman Sachs International   Residential Capital,NaN,Goldman Sachs International   Residential Capital,"March 20, 2017",NaN,NaN,NaN,NaN,
0001356115,N-CSR,08,Lehman  Brothers,"$5,000,000","NRG  Energy, Inc.,",12/20/2008,"$(29,158)",NaN,NaN,NaN,
0000012601,N-CSR,11,Barclays Bank PLC ,500,CMBX.NA.A.1 ,10/12/2052   $ ,NaN,NaN,NaN,NaN,
0000012601,N-CSR,11,Morgan Stanley Capital ,500,CMBX.NA.A.1 ,10/12/2052      ,NaN,NaN,NaN,NaN,
0000012601,N-CSR,11,Barclays Bank PLC ,"$ 3,930 ",CDX.NA.HY.15 ,12/20/2015 ,NaN,NaN,NaN,NaN,
0000012601,N-CSR,11,Barclays Bank PLC ,500,CMBX.NA.A.1 ,10/12/2052 ,NaN,NaN,NaN,NaN,
0000012601,N-CSR,11,Morgan Stanley Capital Services Inc ,3570,CDX.NA.HY.15 ,12/20/2015 ,NaN,NaN,NaN,NaN,
0000012601,N-CSR,11,Morgan Stanley Capital Services Inc ,500,CMBX.NA.A.1 ,10/12/2052 ,NaN,NaN,NaN,NaN,
0000711175,N-CSRS,04,Merrill Lynch International,1500,NaN,1/7/05,1516,NaN,NaN,NaN,
0000711175,N-CSRS,04,Morgan Stanley,200,NaN,12/20/08,(73,NaN,NaN,NaN,
0000711175,N-CSRS,04,UBS,200,NaN,12/20/08,1855,NaN,NaN,NaN,
0000711175,N-CSRS,04,Barclays,100,NaN,12/20/08,311,NaN,NaN,NaN,
0000711175,N-CSRS,04,Citigroup,200,NaN,12/20/08,(365,NaN,NaN,NaN,
0000711175,N-CSRS,04,"Bank of America, N.A.",100,NaN,12/20/08,248,NaN,NaN,NaN,
0000711175,N-CSRS,04,Barclays,200,NaN,12/20/08,(166,NaN,NaN,NaN,
0000711175,N-CSRS,04,Morgan Stanley,100,NaN,12/20/08,124,NaN,NaN,NaN,
0000711175,N-CSRS,04,Citigroup,100,NaN,12/20/08,356,NaN,NaN,NaN,
0000711175,N-CSRS,04,Bear Stearns,1700,NaN,06/20/05,(424,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Bear Stearns (b),1700,NaN,06/20/05,3236,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Lehman Brothers,100,NaN,12/20/08,"(1,054",NaN, Buy ,NaN,
0000711175,N-CSRS,04,Bear Stearns,200,NaN,12/20/08,(287,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Merrill Lynch,100,NaN,12/20/08,271,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Lehman Brothers,200,NaN,12/20/08,,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Lehman Brothers,100,NaN,12/20/08,(426,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Lehman Brothers,100,NaN,12/20/08,578,NaN, Buy ,NaN,
0000711175,N-CSRS,04,Lehman Brothers,100,NaN,12/20/08,(179,NaN, Sell ,NaN,
0000711175,N-CSRS,04,Lehman Brothers,400,NaN,06/20/09,(54,NaN,NaN,NaN,
0000711175,N-CSRS,04,Lehman Brothers,100,NaN,12/20/08,150,NaN,NaN,,5
0000711175,N-CSRS,04,Lehman Brothers,200,NaN,12/20/08,166,NaN,NaN,,5
0000711175,N-CSRS,04,Barclays,100,NaN,12/20/08,(733,NaN,NaN,NaN,
0000711175,N-CSRS,04,Citigroup,300,NaN,12/20/08,124,NaN,NaN,NaN,
0000711175,N-CSRS,04,Lehman Brothers,100,NaN,12/20/08,1173,NaN,NaN,NaN,
0000711175,N-CSRS,04,Morgan Stanley,"4,000",NaN,6/20/09,"48,993",NaN,NaN,NaN,
0000921370,N-CSR,07,NaN," 3,800,000 USD             ",NaN, 9/20/2013             ," $79,544             ",NaN,NaN,,0.22
0000005094,N-CSR,09,"      Bank of America, N.A.   ",     855 000,     Carnival Corp. ,     03/20/18 ,NaN,NaN,NaN,,0.22
0000005094,N-CSR,09,"      Bank of America, N.A.   ",     530 000,"     CenturyTel, Inc. ",     09/20/17 ,NaN,NaN,Buy,,0.43
0000005094,N-CSR,09,"      Bank of America, N.A.   ","     1,065 000","     Toll Brothers, Inc. ",     03/20/13 ,NaN,NaN,Buy,,0.43
0000005094,N-CSR,09,      Barclays Bank PLC  ,     365 000,     Whirlpool Corporation ,     06/20/14 ,NaN,NaN,Buy,,0.43
0000005094,N-CSR,09,      Goldman Sachs International  ,     370 000,     Sealed Air Corp. ,     03/20/18 ,NaN,NaN,Buy,,0.43
0000005094,N-CSR,09,      Goldman Sachs International  ,"     5,973 000",     CDX.NA.IG.10 ,     06/20/13 ,NaN,NaN,Buy,,0.43
0000005094,N-CSR,09,      Merrill Lynch International  ,"     7,350 000",     CDX.NA.IG. HVOL.12 ,     06/20/14 ,NaN,NaN,Buy,,0.43
0001040587,N-Q,09, Goldman       Sachs & Co. ," $3,600,000 ", CDX       North American HY Index , 12/20/2013 ," $80,935 ",NaN,Buy,,0.35
0001040587,N-Q,09, Bank       of America ,"  $    7,900,750 ", CDX       North American HY Index , 12/20/2013 ,"  $                   117,065 ",NaN,Buy,NaN,
0001040587,N-Q,09, Bank       of America ,"  $  19,179,875 ", CDX       North American HY Index , 12/20/2013 ,NaN,NaN,Sell,NaN,
0001040587,N-Q,09, Barclays ,"           164,250 ", CDX       North American HY Index , 12/20/2013 ,NaN,NaN,NaN,NaN,
0000924394,N-CSR,13," Barclays BankAlcoa, Inc.",100000," Barclays BankAlcoa, Inc.", 9/20/18, (352," 10,456",NaN,NaN,
0000924394,N-CSR,13, JPMorgan ChaseCDX.NA.IG.20,45000, JPMorgan ChaseCDX.NA.IG.20, 6/20/18, (240, 528,NaN,NaN,
0000924394,N-CSR,13, JPMorgan ChaseCDX.NA.IG.20,200000, JPMorgan ChaseCDX.NA.IG.20, 6/20/18, 174," 1,104",NaN,NaN,
0000924394,N-CSR,13, JPMorgan ChaseKohl's Corporation,125000, JPMorgan ChaseKohl's Corporation, 6/20/18," (5,114"," 7,104",NaN,NaN,
0001320615,N-CSRS,10,     Goldman Sachs International ,"     400,000 ",NaN,     12/20/10 ,NaN,NaN,NaN,NaN,
0001320615,N-CSRS,10,     Citibank N.A. ,"     300,000 ",NaN,     12/20/10 ,NaN,NaN,NaN,NaN,
0001320615,N-CSRS,10,     Deutsche Bank AG ,"     700,000 ",NaN,     12/20/10 ,NaN,NaN,NaN,,0.22
0001320615,N-CSRS,10,     Bank Of America N.A. ,"     1,600,000 ",NaN,     12/20/19 ,NaN,NaN,NaN,,0.22
0001320615,N-CSRS,10,     UBS AG ,"     1,300,000 ",NaN,     12/20/19 ,NaN,NaN,NaN,,0.43
0001320615,N-CSRS,10,     Deutsche Bank N.A. ,"     900,000 ",NaN,     03/20/16 ,NaN,NaN,NaN,,0.43
0001320615,N-CSRS,10,"     Morgan Stanley Capital Services, Inc. ","     1,400,000 ",NaN,     03/20/16 ,NaN,NaN,NaN,,0.43
0001320615,N-CSRS,10,     Deutsche Bank AG ,"     400,000 ",NaN,     12/20/15 ,NaN,NaN,NaN,,0.43
0001233681,N-CSR,16,Deutsche Bank AG,(6000,NaN,9/20/17,NaN,,NaN,,0.43
0001233681,N-CSR,16,Deutsche Bank AG,(6000,NaN,9/20/17,NaN,,NaN,,0.43
0001233681,N-CSR,16,Bank of America N.A.,574000,NaN,6/20/21,NaN,"35,147",NaN,,0.35
0001233681,N-CSR,16,HSBC Bank PLC,576000,NaN,6/20/21,NaN,"33,487",NaN,NaN,
0000883939,N-CSRS,10,     JPMorgan ,"     2,265 ",NaN,     06/20/15 ,     24 ,     (29 ,NaN,NaN,
0000883939,N-CSRS,10,     JPMorgan ,"     2,265 ",NaN,     06/20/15 ,     (8 ,     (61 ,NaN,NaN,
0000883939,N-CSRS,10,     Credit Suisse First Boston ,"     2,330 ",NaN,     06/20/15 ,     4 ,     65 ,NaN,NaN,
0000883939,N-CSRS,10,     Barclays ,"     8,201 ",NaN,     12/20/15 ,     (49 ,"     (1,027 ",NaN,NaN,
0000883939,N-CSRS,10,     JPMorgan ,"     6,599 ",NaN,     12/20/15 ,     (45 ,     (821 ,NaN,NaN,
0000883939,N-CSRS,10,     Morgan Stanley ,"     6,554 ",NaN,     12/20/15 ,     (46 ,     (814 ,NaN,NaN,
0000883939,N-CSRS,10,     Morgan Stanley ,"     4,999 ",NaN,     12/20/15 ,     (10 ,     48 ,Buy,NaN,
0000883939,N-CSRS,10,     JPMorgan ,"     2,265 ",NaN,     06/20/15 ,     6 ,     (49 ,Sell,NaN,
0000883939,N-CSRS,10,     JPMorgan ,"     8,680 ",NaN,     06/20/15 ,     85 ,     (103 ,Sell,,5.0
0000883939,N-CSRS,10,     JPMorgan ,"     8,680 ",NaN,     06/20/15 ,     (52 ,     (212 ,Sell,,5.0
0000883939,N-CSRS,10,     Credit Suisse First Boston ,"     8,525 ",NaN,     06/20/15 ,     36 ,     213 ,Sell,NaN,
0000883939,N-CSRS,10,     Bank of America ,"     31,664 ",NaN,     12/20/15 ,     (156 ,"     (3,998 ",Buy,NaN,
0000883939,N-CSRS,10,     JPMorgan ,"     25,545 ",NaN,     12/20/15 ,     (147 ,"     (3,204 ",Sell,,NaN
0000883939,N-CSRS,10,     Morgan Stanley ,"     25,604 ",NaN,     12/20/15 ,     (151 ,"     (3,209 ",NaN,NaN,
0000883939,N-CSRS,10,     Morgan Stanley ,"     19,059 ",NaN,     12/20/15 ,     (31 ,     178 ,NaN,,0.5
0000883939,N-CSRS,10,     JPMorgan ,"     8,680 ",NaN,     06/20/15 ,     5 ,     (173 ,NaN,,0.5
0000883939,N-CSRS,10,     Morgan Stanley ,"     8,320 ",NaN,     12/20/15 ,     (14 ,     78 ,NaN,,0.5
0000883939,N-CSRS,10,     Barclays Bank PLC ,"     1,924 ",NaN,     12/20/15 ,     (8 ,     (244 ,NaN,,0.5
0000883939,N-CSRS,10,     JPMorgan ,     955 ,NaN,     12/20/15 ,     (5 ,     (120 ,NaN,,0.5
0000883939,N-CSRS,10,     Morgan Stanley ,"     6,599 ",NaN,     12/20/15 ,     (34 ,     (832 ,NaN,,0.5
0000802716,N-CSR,07, Bear Stearns," (1,000", Nucor, 6/20/2017, (2,NaN,NaN,,0.5
0000802716,N-CSR,07, Bear Stearns," (1,000", Verizon, 6/20/2012, 1,NaN,NaN,,0.5
0000315554,N-CSRS,09," Morgan Stanley  /Abitibi-Consolidated, Inc.  ","$3,000,000  "," Morgan Stanley  /Abitibi-Consolidated, Inc.  ",Sep 2012  ,"($2,126,005)  ",NaN,NaN,,0.5
0000315554,N-CSRS,09," Morgan Stanley  /American Airlines, Inc.  ",3000000," Morgan Stanley  /American Airlines, Inc.  ",Sep 2012  ,"(1,357,093)  ",NaN,NaN,,0.5
0000315554,N-CSRS,09," Lehman Brothers  /American Airlines, Inc.  ",2000000," Lehman Brothers  /American Airlines, Inc.  ",Mar 2013  ,"(1,014,224)  ",NaN,NaN,,0.5
0000315554,N-CSRS,09,Morgan Stanley  / AMR Corp.  ,6000000,Morgan Stanley  / AMR Corp.  ,Sep 2010  ,"(2,366,123)  ",NaN,NaN,NaN,
0000315554,N-CSRS,09, Morgan Stanley  /AMR Corp.  ,5000000, Morgan Stanley  /AMR Corp.  ,Sep 2010  ,"(1,980,450)  ",NaN,NaN,NaN,
0000315554,N-CSRS,09,"Morgan Stanley  / BoWater, Inc.  ",3000000,"Morgan Stanley  / BoWater, Inc.  ",Sep 2012  ,"(1,790,881)  ",NaN,NaN,NaN,
0000315554,N-CSRS,09," Morgan Stanley  /Delta Airlines, Inc.  ",10000000," Morgan Stanley  /Delta Airlines, Inc.  ",Sep 2013  ,"(2,689,524)  ",NaN,NaN,NaN,
0000315554,N-CSRS,09, Morgan Stanley  / Texas Competitive  Electric Holdings  ,10000000, Morgan Stanley  / Texas Competitive  Electric Holdings  ,Jun 2013  ,"(1,943,439)  ",NaN,Sell,NaN,
0000315554,N-CSRS,09, Morgan Stanley  / Texas Competitive  Electric Holdings  ,5000000, Morgan Stanley  / Texas Competitive  Electric Holdings  ,Jun 2013  ,"(941,724)  ",NaN,Sell,NaN,
0000315554,N-CSRS,09,  ,  ,  ,,,NaN,NaN,NaN,
0001508782,N-CSR,13,NaN,(5,NaN, 4/24/2014 ,4147,4161,NaN,NaN,
0001508782,N-CSR,13,NaN,"(24,300",NaN, 4/20/2013 ,-,8185,NaN,NaN,
0001508782,N-CSR,13,NaN,(450,NaN, 4/20/2013 ,-,8985,NaN,NaN,
0001508782,N-CSR,13,NaN,"(10,400",NaN, 5/18/2013 ,-,7385,NaN,NaN,
0001508782,N-CSR,13,NaN,"(1,900",NaN, 5/18/2013 ,-,4485,NaN,,0.60%
0001508782,N-CSR,13,NaN,(460,NaN, 6/19/2013 ,-,1944,NaN,,0.35
0001066602,N-Q,06,Georgia Pacific   Counterparty: Citibank NA,531000,Georgia Pacific   Counterparty: Citibank NA,12/20/10,"(21,904",NaN,NaN,,1.50%
0001066602,N-Q,06,Dow Jones CDX.NA.IG.6 Index   Counterparty: USB AG,26488800,Dow Jones CDX.NA.IG.6 Index   Counterparty: USB AG,06/20/11,"(35,664",NaN,NaN,,1.50%
0001066602,N-Q,06,"Dow Jones CDX.NA.HY.6 Index   Counterparty: Morgan Stanley Capital Services, Inc.",2655000,"Dow Jones CDX.NA.HY.6 Index   Counterparty: Morgan Stanley Capital Services, Inc.",06/20/11,5755,NaN,NaN,,1.50%
0001066602,N-Q,06,"Dow Jones CDX.NA.HY.6 Index   Counterparty: Morgan Stanley Capital Services, Inc.",2655000,"Dow Jones CDX.NA.HY.6 Index   Counterparty: Morgan Stanley Capital Services, Inc.",06/20/11,"(12,432",NaN,NaN,,0.60%
0001066602,N-Q,06,Dow Jones CDX.NA.HY.6 Index   Counterparty: UBS AG,2655000,Dow Jones CDX.NA.HY.6 Index   Counterparty: UBS AG,06/20/11,"(46,839",NaN,NaN,,0.35
0001066602,N-Q,06,"Dow Jones CDX.NA.HY.6 Index   Counterparty: Morgan Stanley Capital Services, Inc.",2655000,"Dow Jones CDX.NA.HY.6 Index   Counterparty: Morgan Stanley Capital Services, Inc.",06/20/11,"(10,518",NaN,NaN,NaN,
0001066602,N-Q,06,Windstream   Counterparty: Citibank NA,1292000,Windstream   Counterparty: Citibank NA,09/20/11,"(7,095",NaN,NaN,NaN,
0001066602,N-Q,06,Windstream   Counterparty: USB AG,1327500,Windstream   Counterparty: USB AG,09/20/11,"(7,986",NaN,NaN,NaN,
0001020660,N-CSR,13,Goldman Sachs,"2,000,000",Texas Competitive Electric Holdings Company LLC,9/20/14,"256,751",NaN,NaN,NaN,
0001390204,N-CSR,14,NaN,"1,800,000",MarkitCDXNAHY21Index,12/20/18,"3,972",NaN,NaN,NaN,
0000355411,N-CSR,09,Buy,0.63,"Morgan Stanley Capital Services, Inc.",5807,NaN,NaN,NaN,NaN,
0000355411,N-CSR,09,Buy,0.7,"Morgan Stanley Capital Services, Inc.",4694,NaN,NaN,Buy,NaN,
0000355411,N-CSR,09,Sell,4.15,Barclays Bank plc,2342,NaN,NaN,Buy,,5.00% 
0000355411,N-CSR,09,Sell,4.15,Credit Suisse International,1171,NaN,NaN,Buy,,5.00% 
0000355411,N-CSR,09,Sell,1.1,"Morgan Stanley Capital Services, Inc.","(12,549",NaN,NaN,Buy,,5.00% 
0000355411,N-CSR,09,Sell,1.17,"Morgan Stanley Capital Services, Inc.","(11,461",NaN,NaN,Buy,,5.00% 
